dataset,model,order,n_background,device,n_features,n_samples,batch_size,epochs,hidden_sizes,lr,backend,library,computation_type,approximator,budget,seed,imputer,n_eval,runtime_s,n_model_evals,base_value,additivity_gap,relative_additivity_gap,shapley_values,shapley_n_eval,shapley_n_features,pairwise_metrics,d_model,nhead,num_layers,kernel_size,n_filters
gisette,mlp,1,100,cuda,100,1000,64,5,"[128, 64]",0.001,captum_approx,captum,approximation,gradient_shap,512,0,marginal,10,0.3453,0,0.5223754878713589,0.0282781650457764,0.0612785883518513,"[-0.0020010112784802914, 0.01034584641456604, 0.003841016674414277, 0.0010195693466812372, 0.022101949900388718, 0.007120388559997082, -0.0030651427805423737, 0.002058716956526041, 0.005799851380288601, -0.005107814446091652, 0.0021922490559518337, 0.02587055042386055, -0.009036073461174965, -0.00035559412208385766, 0.019140027463436127, 0.0043150391429662704, -0.00026065143174491823, 0.0018448974005877972, 0.00115859298966825, 0.0003664433606900275, 0.005178553983569145, 0.0003033275424968451, 0.0016195569187402725, -0.0006695406045764685, -0.006040122359991074, 0.029318977147340775, 0.0006534335552714765, -0.0024856452364474535, 0.00983859971165657, -0.004698439501225948, -0.004719137214124203, 0.0012321535032242537, -0.001249922439455986, -0.011560436338186264, 0.006485088262706995, 0.014935537241399288, 0.0035145278088748455, 0.01771700009703636, -0.0001699653221294284, 0.0019469239050522447, -0.005980737507343292, 0.00011818778875749558, 0.016221456229686737, 0.01181049458682537, 0.011780334636569023, 0.010904570110142231, -0.0037583508528769016, 0.004235141910612583, -0.018979795277118683, 0.000180876930244267, 0.006352048367261887, -0.0007864371873438358, -0.0005439802189357579, 0.000913896830752492, 0.0012263755779713392, 0.001926675671711564, 0.005432118661701679, 0.03534325957298279, 0.003232005052268505, 0.0019221337279304862, 0.01139429397881031, 0.0064054871909320354, 0.0026819726917892694, -0.00806201621890068, -0.005612488836050034, 0.013903329148888588, 0.0038759103044867516, 0.007220437750220299, 0.020628856495022774, 0.032775092869997025, 0.003624914912506938, 0.005120058543980122, -0.0006824870361015201, -0.0012337107909843326, -0.009312758222222328, 0.0011301377089694142, -0.004099786281585693, -0.0012722844257950783, 0.020452186465263367, -0.004168684594333172, 0.019627464935183525, 0.00459666270762682, -0.002004954032599926, 0.02527543716132641, -0.002139959018677473, -0.0034243790432810783, -0.0049433475360274315, 0.007076877634972334, 0.03827058896422386, -0.0025614802725613117, 0.022193457931280136, -0.002152196830138564, -0.005638591945171356, -0.0007824681815691292, 0.00046214667963795364, -0.011877244338393211, -0.004535224288702011, 0.0006087617366574705, 0.018756898120045662, 0.0029844678938388824, -0.0027169547975063324, 0.020099081099033356, 0.0006792556960135698, -0.007638435810804367, -0.0309879370033741, 0.004152324981987476, -0.009993784129619598, -0.00048622250324115157, -0.005681426264345646, -0.01733356900513172, 0.014092543162405491, 0.03412732481956482, 0.003982242196798325, -0.003597207833081484, 0.041759975254535675, 0.005934431217610836, 0.0035572766792029142, -0.0044517116621136665, -0.005249025300145149, -0.002843134803697467, 0.011884544044733047, 0.004211815539747477, 0.003916061483323574, 0.0019209017045795918, -5.338747723726556e-05, 0.04562786594033241, 0.0005625528283417225, -0.003027308965101838, -0.009296387434005737, 0.021184228360652924, 0.0072779604233801365, 0.0011377084301784635, 0.0064183566719293594, 0.0036809577140957117, -0.0014022164978086948, -0.014313778840005398, -0.004484127275645733, 0.030133310705423355, 0.006469199433922768, 0.009152545593678951, -0.006013888865709305, -0.006704047787934542, 0.023337673395872116, -0.011957207694649696, -0.01727982610464096, 0.035158175975084305, -0.005117391236126423, -0.002931030001491308, -0.009055640548467636, -0.0027375167701393366, -0.0003669928992167115, 0.004551398567855358, -0.0012964803026989102, 0.004451867192983627, -0.0012345642317086458, 0.0015700578223913908, -0.0080482866615057, 0.05261772871017456, -7.953920430736616e-05, 0.0023830870632082224, 0.017328942194581032, 0.007476706523448229, 0.0007275646785274148, -0.01042269542813301, -0.006994795054197311, -0.018422875553369522, 0.0002580464060883969, 0.010220850817859173, 0.03727226331830025, 0.04965093731880188, 0.010676225647330284, -0.012380830943584442, 0.0011990942293778062, 0.0022207489237189293, 0.024355392903089523, -0.0023093423806130886, -0.014091366901993752, -0.0016284675803035498, 0.03468906134366989, 0.00726602366194129, 0.0356997549533844, -0.007404453121125698, -0.0017123449360951781, -0.04527953267097473, -0.008076414465904236, -0.011340359225869179, -0.009951507672667503, -0.0038983779959380627, 0.06035035476088524, -0.0059231980703771114, 0.037685416638851166, 0.000944161438383162, -0.018684962764382362, -0.0013121883384883404, 0.00036564847687259316, -0.0200456865131855, 0.027012210339307785, 0.0002650827809702605, 0.02833751030266285, -0.00010605267016217113, -0.009901579469442368, -0.005890587344765663, -0.0006635333993472159, 0.00189693970605731, -0.030008673667907715, -0.005307771265506744, 0.01685382053256035, -0.0005366862751543522, -0.002078152494505048, 0.018680106848478317, -0.004116145893931389, -0.042272426187992096, 0.014151372015476227, -0.0022610975429415703, 0.021250754594802856, -0.00794072262942791, 0.001104431226849556, -0.006206776946783066, -0.009876290336251259, -0.0017639455618336797, -0.001957434695214033, -0.00098118104506284, -0.0032434791792184114, -0.0001979780790861696, 0.01016296073794365, -0.02555372193455696, -0.00452667661011219, 0.0012606412637978792, -0.006303657777607441, -0.011448688805103302, -0.004178465344011784, -0.0015331513714045286, -0.004470858257263899, -0.03144463151693344, -0.00798024982213974, -0.01033391710370779, -0.004964315332472324, -0.016165252774953842, -0.005080642644315958, 0.0013363211182877421, 0.009910115972161293, 0.004295157268643379, -0.011351747438311577, -0.024668702855706215, 0.004325117450207472, 0.012309114448726177, 0.005874749273061752, -0.007966172881424427, 0.011525237932801247, 0.0019036619924008846, 0.009593453258275986, 0.002125038532540202, 0.0032403755467385054, 0.004248680546879768, -0.00584688875824213, -0.004183262120932341, -0.005553422495722771, -0.04318970441818237, -0.0024931775406003, -0.0005925672012381256, -0.011233745142817497, 0.005733382422477007, -0.00252643134444952, 0.007014485076069832, 0.0029301452450454235, -0.013182887807488441, -0.0048935627564787865, -0.0019928982947021723, -0.02622460201382637, -0.03667943552136421, -0.0014133709482848644, 0.017707671970129013, 0.0005936570232734084, 0.0011468606535345316, -0.014995478093624115, -0.002033849013969302, -0.02947384864091873, 0.00026627577608451247, -0.022665822878479958, -0.00905471108853817, -0.018063820898532867, -0.010891389101743698, 0.0008282108465209603, -0.06530442833900452, -0.0025195376947522163, 0.006388495210558176, 0.00662218127399683, 0.0016820300370454788, -0.04367021098732948, 0.00654530618339777, -0.01763571798801422, 0.0010214325739070773, -0.03840092942118645, -0.007007834035903215, -0.001222951803356409, 0.007987496443092823, 0.008960194885730743, 0.0007922619115561247, -0.008647652342915535, -0.002784442389383912, -0.013688445091247559, 0.011604918166995049, 0.003975654486566782, 0.0017251468962058425, -0.03415866941213608, -0.0065362537279725075, 0.012058500200510025, -7.387271034531295e-05, -0.005182313732802868, 0.018978945910930634, 0.0029801581986248493, -0.042633410543203354, 0.00727013498544693, 0.0028539288323372602, -0.02089577727019787, 0.0059794168919324875, -0.0002152620436390862, -0.0020725021604448557, -0.003741349559277296, -0.00015941131277941167, -0.0036945268511772156, -0.0029991394840180874, 0.0002790308790281415, 0.0008758488111197948, -0.006805119104683399, -0.03500678390264511, -0.00035738112637773156, -0.0023178053088486195, 0.009812446311116219, -0.011286364868283272, -0.00696599343791604, 0.00027787990984506905, 0.00048711278941482306, 0.00370281795039773, 0.0060364482924342155, 0.011682391166687012, 0.0020678765140473843, -0.01614343374967575, -0.002772620413452387, -0.00043701211689040065, 0.005351550877094269, 0.0022203922271728516, -0.022787701338529587, -0.019852062687277794, 0.010659286752343178, -0.016601353883743286, -0.01004656683653593, 0.0037602968513965607, -0.030325302854180336, 0.0010261174757033587, 0.011486716568470001, 0.00014358386397361755, -0.003952799364924431, -0.002249139826744795, 0.002133500762283802, -0.0015194526640698314, 0.00018635494052432477, -0.04940550774335861, -0.00338083878159523, -0.001050459803082049, -0.007064878009259701, 0.007838412187993526, 0.003804050851613283, -0.017748119309544563, 0.008558409288525581, 0.008940561674535275, -2.6628549676388502e-05, -0.002636616351082921, -0.023940371349453926, -0.035941947251558304, 0.00405809236690402, 0.016975468024611473, -0.0007737004198133945, 0.00011068800813518465, -0.018704986199736595, 0.0023936163634061813, -0.020008958876132965, 0.0009224428213201463, -0.02233494259417057, -0.009716643020510674, -0.010200917720794678, 0.0083141028881073, -0.0001268807682208717, -0.047926414757966995, 0.0029082847759127617, -0.008644623681902885, -0.012478336691856384, 0.006553510203957558, -0.04194214940071106, 0.0038035535253584385, -0.014174478128552437, 0.002219883259385824, -0.026839710772037506, 0.001244400511495769, -0.0011087253224104643, -0.022036146372556686, -0.015836719423532486, -0.00084657222032547, -0.019101252779364586, -0.0013815328711643815, 0.009134899824857712, -0.012263990938663483, 0.004798147361725569, -0.00046813179505988955, 0.040541086345911026, 0.01000501774251461, -0.00810119230300188, 0.007460771128535271, 0.0009680096409283578, -0.01366775669157505, -0.007822810672223568, 0.03457121178507805, 0.006397640332579613, 0.0005069734179414809, -0.03888946771621704, -0.007304851897060871, 0.0004276051768101752, -0.0014055026695132256, -0.01514306291937828, 0.002634167205542326, -0.002076429082080722, 0.0011913212947547436, -2.7578455046750605e-05, -0.0021216715686023235, 0.004121510311961174, 0.04142899811267853, 0.00593099370598793, 0.0013023215578868985, 0.025033701211214066, 0.025003008544445038, -0.009891530498862267, 0.0027105652261525393, 0.0015866960166022182, 0.011661473661661148, 0.0017175257671624422, -0.010294510051608086, -0.01032613217830658, 0.02483086660504341, 0.0025683636777102947, 0.002020530868321657, -0.021789371967315674, -0.010087231174111366, 0.0269615538418293, -0.00818804930895567, -0.012918566353619099, -0.04397961124777794, 0.005173091776669025, 0.015056467615067959, 0.02416864223778248, -0.01158197782933712, 0.01909666880965233, 0.005748569034039974, 0.012870263308286667, -0.00043061983888037503, -0.005965679883956909, 0.003071695799008012, -0.0070466771721839905, 0.05269297957420349, 0.000500453170388937, 0.011614112183451653, 0.02662474662065506, 0.020995590835809708, -0.0054822079837322235, -0.01406954601407051, -0.01600702852010727, -0.02243652381002903, -0.0008071592310443521, 0.003433852456510067, 0.044452279806137085, 0.04927460849285126, -0.005466153379529715, -0.014360872097313404, -0.005993446335196495, 0.0035884627141058445, 0.009553473442792892, -0.0036255433224141598, 0.023401733487844467, -0.0013839909806847572, 0.013892690651118755, 0.005155743099749088, -0.01880587823688984, 0.019105104729533195, -0.009927589446306229, -0.035059891641139984, -0.007404437754303217, 0.015981420874595642, -0.003935114946216345, -0.004377426113933325, 0.07010937482118607, -0.008748948574066162, 0.02202816866338253, 0.0010459758341312408, 0.03224968537688255, -0.005000400356948376, -0.0022987648844718933, 0.017176497727632523, 0.02093532308936119, 0.00040352027281187475, 0.03763590008020401, 0.0015114680863916874, -0.012928793206810951, 0.02315489761531353, 0.007741875946521759, 0.0026559093967080116, -0.05338077247142792, -0.003837036434561014, -0.012636575847864151, 1.8681821529753506e-05, -0.01031167060136795, -0.024607636034488678, 0.008242907002568245, -0.07267013192176819, 0.0159805528819561, -0.0016352233942598104, 0.05108838528394699, 0.008994834497570992, -0.0001755726698320359, -0.0021498752757906914, -0.005517678335309029, 0.00012383810826577246, 0.002904021879658103, 0.006779585964977741, 0.00303672649897635, -0.0003473382967058569, 0.004196524620056152, 0.0269395150244236, -0.00433126837015152, -0.0008288064273074269, 0.0027752327732741833, 0.009193924255669117, 0.0010928455740213394, -0.0034539364278316498, 6.662566738668829e-05, 0.01189110241830349, 0.007995405234396458, -0.020085860043764114, -0.00044120190432295203, -0.030091097578406334, -0.001269099535420537, -0.008603675290942192, 0.00987924076616764, 0.003492385847494006, 0.019645653665065765, -0.032413579523563385, -0.025075117126107216, 0.029036961495876312, 0.0074762748554348946, 0.010023538023233414, -0.053126223385334015, 0.008266069926321507, 0.018428444862365723, 0.003873102832585573, -0.0012420181883499026, -0.010695325210690498, 0.0004116258642170578, -0.004462541081011295, -0.009805161505937576, -0.05900921672582626, -0.008786289021372795, -0.001811701338738203, 0.018620962277054787, 0.008953194133937359, -0.0019776374101638794, -0.020343706011772156, -0.005905097350478172, -0.026907742023468018, 0.0057423412799835205, 0.0030372696928679943, -0.0277823768556118, -0.07702964544296265, 0.005066210404038429, -0.016608266159892082, 0.0014185288455337286, -0.0019765598699450493, -0.025729669257998466, -0.004637293517589569, -0.02376650646328926, 0.0024867402389645576, 0.0035569029860198498, 0.010868904180824757, 0.045730434358119965, 0.00266113574616611, 0.003738399362191558, -0.08403564989566803, -0.002559665823355317, -0.016672607511281967, -0.018098048865795135, 0.013089124113321304, -0.0666964054107666, 0.0035240608267486095, 0.010192174464464188, 0.005297376308590174, -0.046058982610702515, -1.6648082237225026e-05, 0.002164756413549185, -0.033455219119787216, 0.014369498938322067, 0.0021539023146033287, 0.013647501356899738, -9.474976832279935e-05, 0.0016782456077635288, 0.008286862634122372, 0.002283899113535881, 0.001345443306490779, 0.017488127574324608, 0.005765021778643131, 0.006683883722871542, 0.00045090640196576715, 0.003945441916584969, 0.01401909813284874, -0.001841893419623375, 0.020351849496364594, 0.011316766031086445, 4.7689463826827705e-05, 0.019396862015128136, 0.0007945302641019225, 0.0007888295804150403, 0.0022738883271813393, 0.0058584753423929214, 9.739085362525657e-05, 0.006568610668182373, -0.000611249590292573, 0.00023725979554001242, -0.0007368481019511819, -0.006167300045490265, 0.02160468138754368, 0.0015179368201643229, -0.0029604630544781685, 0.010369572788476944, -0.00450900150462985, -0.002908369991928339, -0.0005549075431190431, -0.0013560205698013306, 0.006218528375029564, 0.0048922328278422356, 0.012501928955316544, 0.005588308442384005, 0.01881290227174759, 0.00011045328574255109, 0.0024594226852059364, -0.008269837126135826, 0.004574017599225044, -0.013574875891208649, 0.010430583730340004, 0.009056160226464272, 0.011107041500508785, 0.002600882202386856, 0.006629986688494682, -0.02182188257575035, 0.0017582571599632502, 0.011203669011592865, 0.00019168990547768772, -0.0031396723352372646, 0.002859068801626563, 0.005079198163002729, 0.00297424360178411, 0.0047205062583088875, 0.026206493377685547, 0.0016467011300846934, -0.002256990410387516, -0.009193288162350655, 0.008009536191821098, -0.0010538985952734947, -0.011205039918422699, 0.008441723883152008, 0.013178389519453049, 0.004754352383315563, 0.005365084391087294, -0.010240474715828896, 0.023494798690080643, 0.0023274533450603485, 0.015164025127887726, -0.0024380472023040056, 0.0029460920486599207, 0.008036082610487938, 0.00387758482247591, 0.009138878434896469, -0.0014424287946894765, 0.02161853015422821, -0.0034188679419457912, 0.018367454409599304, 0.008379355072975159, 5.480050458572805e-05, 0.027339626103639603, 0.0009811503114178777, 0.007229955866932869, -0.006594950798898935, 0.00688428757712245, 0.027400141581892967, 0.008546434342861176, 0.024208366870880127, -0.0028285556472837925, 0.013779317028820515, 0.0018626083619892597, -0.00032450095750391483, -0.015665985643863678, -0.009392554871737957, -0.0016826242208480835, 0.009677242487668991, 0.0009408891201019287, -0.0005522530409507453, 0.008287748321890831, 0.0012721053790301085, -0.002194047439843416, 0.034283172339200974, -0.0017701000906527042, -0.005625992547720671, 0.000778827874455601, 0.01368466205894947, -0.0089181587100029, 0.00338341505266726, 0.033429231494665146, -0.010682638734579086, -0.00101902661845088, 0.03740452975034714, 0.005531023256480694, -9.657599730417132e-05, 0.0026178827974945307, 0.0023661996237933636, -0.0016811963869258761, 0.013010591268539429, 0.003364906180649996, 0.0023589259944856167, -0.0016441326588392258, -0.009821737185120583, 0.035400569438934326, 0.0009455874678678811, -0.003726503113284707, -0.006870126351714134, 0.01243816688656807, -0.006552604027092457, -0.0019151967717334628, 0.0044065071269869804, -0.01842869631946087, 0.008148439228534698, -0.007953360676765442, 0.0067412699572741985, 0.015803581103682518, -0.0017578394617885351, 0.006455863360315561, -0.01323341578245163, 0.007440395653247833, -0.024128014221787453, -0.00440018717199564, -0.005550449248403311, 0.023201389238238335, -0.0035223886370658875, -0.0034258407540619373, 0.017678363248705864, 0.004636003635823727, 0.005399149842560291, 0.0004815830907318741, -0.0008756658644415438, -0.004282460082322359, 0.0061327796429395676, 0.0029514613561332226, 0.008317568339407444, 0.044979196041822433, -0.0006012718076817691, 0.0013482149224728346, -0.013287457637488842, 0.008907897397875786, 9.760614921106026e-05, 0.010850897058844566, -0.008206922560930252, 0.019570456817746162, 0.0073948809877038, 0.01206871960312128, -0.015142543241381645, 0.03688612952828407, 0.005216998979449272, -0.009146885946393013, 0.0013029759284108877, 0.004199523478746414, 0.02292819693684578, 0.0022954384330660105, -0.018000110983848572, 0.0009395323577336967, 0.0309448204934597, -0.0029608658514916897, 0.03852346912026405, -0.005826402455568314, 0.0025891130790114403, 0.04075359180569649, 0.0023559951223433018, -0.00800689123570919, -0.005173064768314362, -0.0016466665547341108, 0.036954015493392944, 0.009733261540532112, 0.027872426435351372, -0.004632637836039066, -0.022982962429523468, 0.00351822841912508, 0.0010826904326677322, 0.013313738629221916, -0.011704317294061184, -0.00042129025678150356, -0.008547605015337467, -0.0008241544710472226, -0.026238374412059784, -0.025266334414482117, -0.0028558888006955385, 0.007616343442350626, 0.0364156998693943, 0.026433434337377548, -0.013197229243814945, 0.001618972746655345, 0.001998006831854582, 0.0254169050604105, 0.009156394749879837, 0.03391186520457268, -0.03708510473370552, -0.005632003769278526, -0.055798161774873734, -0.01986796408891678, -0.002817239612340927, -0.02207961305975914, -0.024152722209692, 0.002743789227679372, -0.02154294215142727, 0.005034890957176685, -0.000668222492095083, -0.007934603840112686, -0.02659347839653492, 0.04557492583990097, 0.0017097590025514364, 0.0011660652235150337, 0.008381670340895653, -0.02748315967619419, -0.01398002915084362, -0.015071279369294643, -0.01822468265891075, -0.07089228183031082, -0.011655600741505623, 0.043255120515823364, 0.01533749233931303, 0.040309470146894455, -0.007178167812526226, 0.007706120610237122, 0.02107902616262436, -0.01377500407397747, 0.02026355266571045, -0.05415824055671692, 0.015949150547385216, -0.07700144499540329, -0.02738703042268753, -0.015379024669528008, -0.07819803804159164, -0.008550652302801609, 0.017835939303040504, -0.0010802687611430883, -0.017058011144399643, -0.0048343222588300705, 0.017999723553657532, -0.015548947267234325, -0.01858564466238022, 0.05068684369325638, -7.508715498261154e-05, -0.023528175428509712, 0.01608450710773468, 0.01520288921892643, -0.012452349998056889, -0.03918973356485367, -0.01835116557776928, -0.030571894720196724, 0.00986679270863533, -0.015065968967974186, 0.02155672386288643, 0.04791013151407242, -0.0185233261436224, 0.0389791801571846, -0.0034435116685926914, -0.0020909851882606745, -0.04166257008910179, 0.005232617259025574, -0.057050060480833054, -0.005203430075198412, 0.03858642280101776, 0.017030030488967896, -0.030269380658864975, 0.02334364503622055, -0.0008032984915189445, 0.04632152244448662, -0.008574097417294979, -0.0037672538310289383, 0.015658775344491005, 0.00925538782030344, 0.052309904247522354, 0.02224995754659176, -0.042491793632507324, -0.002255474217236042, -0.07846681028604507, 0.010647756047546864, 0.010425173677504063, -0.04449031874537468, 0.026246529072523117, 0.005889870226383209, 0.017017370089888573, -0.0031513916328549385, 0.005937829613685608, 0.011095989495515823, 0.0002478762762621045, -0.00014112493954598904, 0.028890112414956093, 0.0035139776300638914, 0.021215956658124924, 0.0039405920542776585, 0.006715470924973488, 0.02496318146586418, -0.002573371399194002, 0.031622275710105896, -0.01647340878844261, 0.0025085159577429295, -0.0209445022046566, -0.005637243390083313, -0.004037047736346722, 0.0007694558007642627, 0.010038239881396294, 0.001959708984941244, 0.0051686400547623634, 0.0015375535003840923, 0.0006148723769001663, 0.0006986329099163413, -0.005628130864351988, -0.011591088026762009, 0.0054716505110263824, -0.0012613341677933931, 0.01693665236234665, -0.007628273218870163, 0.00649703573435545, -0.004565207287669182, -0.0011596360709518194, 0.013229702599346638, 0.009398220106959343, -0.002999193500727415, 0.0036204278003424406, 0.02715790644288063, 0.0050872135907411575, 0.0060731712728738785, 0.01162536721676588, 0.007229606620967388, -0.02102608047425747, 0.018454350531101227, 0.004667782224714756, -0.016576305031776428, 0.005999315530061722, -0.004150178283452988, 0.022105280309915543, 0.003956597298383713, 0.01700717583298683, 0.0025743928272277117, -0.007619898766279221, 0.00539378123357892, 0.0055335815995931625, 0.0013156149070709944, -0.006571665871888399, 0.03610680252313614, 0.0014217193238437176, 0.001555591356009245, -0.006466416642069817, 0.011485161259770393, -0.004120571538805962, 0.013440832495689392, 0.015158146619796753, -0.014007148332893848, 0.005171437747776508, -0.0015934628900140524, -0.01885179616510868, 0.038279298692941666, 0.0015218863263726234, 0.033447265625, -0.000602582236751914, 0.002549096941947937, 0.019826166331768036, -2.1789383026771247e-06, 0.016560720279812813, -0.0014221887104213238, 0.027259407564997673, -0.008968763053417206, -0.013336504809558392, 0.019296057522296906, 0.0023382985964417458, 0.04642678052186966, 0.003290948923677206, 0.01670743338763714, 0.009324259124696255, -0.0027290843427181244, -0.029438357800245285, 0.010920507833361626, 0.029783381149172783, 0.0032328793313354254, 0.020422153174877167, 0.009859621524810791, -0.0003421513538341969, 0.01601879857480526, 0.012862841598689556, -0.000393520575016737, -0.015971744433045387, 8.518069807905704e-05]",10,100,"{""captum_approx|gradient_shap|512"": {""mean_abs_diff"": 0.0, ""relative_mae"": 0.0, ""sign_agreement"": 1.0, ""mean_sample_rho"": 1.0}, ""captum_approx|deep_lift_shap|512"": {""mean_abs_diff"": 0.007935778237879276, ""relative_mae"": 0.9520726602899265, ""sign_agreement"": 0.94, ""mean_sample_rho"": 0.9818481848184817}}",,,,,
